timestamp,robot_state,servo_on,emergency_stopped,safety_stopped,joint_position,joint_velocity,joint_current,joint_temperature,joint_torque,task_position,task_orientation
2026-05-28 11:53:18.197444,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:19.241577,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:20.283615,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:21.324484,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 46.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:22.369419,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:23.416988,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 49.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:24.449060,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:25.494409,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:26.525648,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:27.556902,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:28.599975,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 49.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:29.646114,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 46.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:30.691973,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:31.736835,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:32.782631,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:33.813218,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:34.847022,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:35.878816,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:36.925026,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 44.0, 49.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:37.954828,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:39.002235,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:40.046276,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:41.076631,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 44.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:42.105336,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 44.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:43.137494,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:44.181390,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:45.226621,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[46.0, 45.0, 49.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:46.270346,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:47.314862,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:48.357298,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 46.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:49.402799,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:50.439314,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 46.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:51.472399,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:52.514828,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:53.559193,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 229.0, 148.0]","[47.0, 45.0, 49.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:54.591144,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 44.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:55.622135,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 45.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:56.668615,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:57.712533,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:58.758506,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 45.0, 49.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:53:59.791385,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 45.0, 49.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:00.834863,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:01.867694,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 46.0, 49.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:02.909752,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:03.951800,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 44.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:04.999086,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:06.041511,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 44.0, 49.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:07.087616,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:08.118370,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 49.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:09.161741,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 49.0, 58.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:10.200284,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 49.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:11.241042,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 49.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:12.282315,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:13.323121,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:14.369151,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 49.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:15.412644,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[46.0, 45.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:16.451025,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:17.499069,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:18.545679,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 44.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:19.577606,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:20.618594,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
2026-05-28 11:54:21.663099,STATE_CODE(11),True,False,False,"[0.0, 0.0, 92.3, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2322.0, -3010.0, -590.0, 226.0, 148.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[353.6, 7.4, 182.1]","[179.5, 177.7, 179.3]"
